transaction_id,date,day_of_week,time_slot,city,customer_type,category_a,category_b
TXN-03805,2024-05-13,Monday,Morning,Quito,Regular,Meats and sausages,Snacks and drinks
TXN-08937,2024-05-13,Monday,Morning,Quito,New,Dairy products and eggs,Fruits and vegetables
TXN-08937,2024-05-13,Monday,Morning,Quito,New,Dairy products and eggs,Meats and sausages
TXN-08937,2024-05-13,Monday,Morning,Quito,New,Dairy products and eggs,Personal care
TXN-08937,2024-05-13,Monday,Morning,Quito,New,Fruits and vegetables,Meats and sausages
TXN-08937,2024-05-13,Monday,Morning,Quito,New,Fruits and vegetables,Personal care
TXN-08937,2024-05-13,Monday,Morning,Quito,New,Meats and sausages,Personal care
TXN-08363,2024-05-13,Monday,Morning,Guayaquil,Regular,Dairy products and eggs,Fruits and vegetables
TXN-08363,2024-05-13,Monday,Morning,Guayaquil,Regular,Dairy products and eggs,Home cleaning
TXN-08363,2024-05-13,Monday,Morning,Guayaquil,Regular,Dairy products and eggs,Meats and sausages
TXN-08363,2024-05-13,Monday,Morning,Guayaquil,Regular,Fruits and vegetables,Home cleaning
TXN-08363,2024-05-13,Monday,Morning,Guayaquil,Regular,Fruits and vegetables,Meats and sausages
TXN-08363,2024-05-13,Monday,Morning,Guayaquil,Regular,Home cleaning,Meats and sausages
TXN-09659,2024-05-13,Monday,Afternoon,Quito,New,Home cleaning,Meats and sausages
TXN-00817,2024-05-13,Monday,Afternoon,Guayaquil,Regular,Fruits and vegetables,Snacks and drinks
TXN-03666,2024-05-13,Monday,Afternoon,Guayaquil,New,Dairy products and eggs,Personal care
TXN-05171,2024-05-13,Monday,Afternoon,Guayaquil,Regular,Dairy products and eggs,Fruits and vegetables
TXN-05171,2024-05-13,Monday,Afternoon,Guayaquil,Regular,Dairy products and eggs,Meats and sausages
TXN-05171,2024-05-13,Monday,Afternoon,Guayaquil,Regular,Dairy products and eggs,Snacks and drinks
TXN-05171,2024-05-13,Monday,Afternoon,Guayaquil,Regular,Fruits and vegetables,Meats and sausages
TXN-05171,2024-05-13,Monday,Afternoon,Guayaquil,Regular,Fruits and vegetables,Snacks and drinks
TXN-05171,2024-05-13,Monday,Afternoon,Guayaquil,Regular,Meats and sausages,Snacks and drinks
TXN-06266,2024-05-13,Monday,Afternoon,Quito,Regular,Home cleaning,Personal care
TXN-06266,2024-05-13,Monday,Afternoon,Quito,Regular,Home cleaning,Snacks and drinks
TXN-06266,2024-05-13,Monday,Afternoon,Quito,Regular,Personal care,Snacks and drinks
TXN-07425,2024-05-13,Monday,Afternoon,Quito,New,Fruits and vegetables,Snacks and drinks
TXN-05866,2024-05-13,Monday,Afternoon,Quito,Regular,Dairy products and eggs,Fruits and vegetables
TXN-05866,2024-05-13,Monday,Afternoon,Quito,Regular,Dairy products and eggs,Meats and sausages
TXN-05866,2024-05-13,Monday,Afternoon,Quito,Regular,Fruits and vegetables,Meats and sausages
TXN-02015,2024-05-13,Monday,Afternoon,Guayaquil,Regular,Fruits and vegetables,Meats and sausages
TXN-01860,2024-05-13,Monday,Afternoon,Quito,Regular,Fruits and vegetables,Meats and sausages
TXN-01502,2024-05-13,Monday,Afternoon,Cuenca,Regular,Fruits and vegetables,Meats and sausages
TXN-01502,2024-05-13,Monday,Afternoon,Cuenca,Regular,Fruits and vegetables,Snacks and drinks
TXN-01502,2024-05-13,Monday,Afternoon,Cuenca,Regular,Meats and sausages,Snacks and drinks
TXN-03800,2024-05-13,Monday,Afternoon,Quito,Regular,Fruits and vegetables,Home cleaning
TXN-03800,2024-05-13,Monday,Afternoon,Quito,Regular,Fruits and vegetables,Snacks and drinks
TXN-03800,2024-05-13,Monday,Afternoon,Quito,Regular,Home cleaning,Snacks and drinks
TXN-00894,2024-05-13,Monday,Afternoon,Guayaquil,Regular,Dairy products and eggs,Meats and sausages
TXN-00894,2024-05-13,Monday,Afternoon,Guayaquil,Regular,Dairy products and eggs,Snacks and drinks
TXN-00894,2024-05-13,Monday,Afternoon,Guayaquil,Regular,Meats and sausages,Snacks and drinks
TXN-03734,2024-05-13,Monday,Afternoon,Guayaquil,New,Dairy products and eggs,Fruits and vegetables
TXN-03734,2024-05-13,Monday,Afternoon,Guayaquil,New,Dairy products and eggs,Meats and sausages
TXN-03734,2024-05-13,Monday,Afternoon,Guayaquil,New,Dairy products and eggs,Snacks and drinks
TXN-03734,2024-05-13,Monday,Afternoon,Guayaquil,New,Fruits and vegetables,Meats and sausages
TXN-03734,2024-05-13,Monday,Afternoon,Guayaquil,New,Fruits and vegetables,Snacks and drinks
TXN-03734,2024-05-13,Monday,Afternoon,Guayaquil,New,Meats and sausages,Snacks and drinks
TXN-05698,2024-05-13,Monday,Afternoon,Guayaquil,New,Fruits and vegetables,Meats and sausages
TXN-05698,2024-05-13,Monday,Afternoon,Guayaquil,New,Fruits and vegetables,Snacks and drinks
TXN-05698,2024-05-13,Monday,Afternoon,Guayaquil,New,Meats and sausages,Snacks and drinks
TXN-02661,2024-05-13,Monday,Afternoon,Quito,New,Fruits and vegetables,Snacks and drinks
TXN-04384,2024-05-13,Monday,Afternoon,Guayaquil,Regular,Home cleaning,Personal care
TXN-04384,2024-05-13,Monday,Afternoon,Guayaquil,Regular,Home cleaning,Snacks and drinks
TXN-04384,2024-05-13,Monday,Afternoon,Guayaquil,Regular,Personal care,Snacks and drinks
TXN-02260,2024-05-13,Monday,Afternoon,Guayaquil,Regular,Fruits and vegetables,Home cleaning
TXN-02260,2024-05-13,Monday,Afternoon,Guayaquil,Regular,Fruits and vegetables,Meats and sausages
TXN-02260,2024-05-13,Monday,Afternoon,Guayaquil,Regular,Home cleaning,Meats and sausages
TXN-03821,2024-05-13,Monday,Afternoon,Quito,Regular,Dairy products and eggs,Home cleaning
TXN-03821,2024-05-13,Monday,Afternoon,Quito,Regular,Dairy products and eggs,Meats and sausages
TXN-03821,2024-05-13,Monday,Afternoon,Quito,Regular,Dairy products and eggs,Personal care
TXN-03821,2024-05-13,Monday,Afternoon,Quito,Regular,Home cleaning,Meats and sausages
TXN-03821,2024-05-13,Monday,Afternoon,Quito,Regular,Home cleaning,Personal care
TXN-03821,2024-05-13,Monday,Afternoon,Quito,Regular,Meats and sausages,Personal care
TXN-09386,2024-05-13,Monday,Evening,Quito,Regular,Home cleaning,Personal care
TXN-00248,2024-05-13,Monday,Evening,Quito,New,Dairy products and eggs,Home cleaning
TXN-00248,2024-05-13,Monday,Evening,Quito,New,Dairy products and eggs,Meats and sausages
TXN-00248,2024-05-13,Monday,Evening,Quito,New,Home cleaning,Meats and sausages
TXN-03993,2024-05-13,Monday,Evening,Quito,Regular,Meats and sausages,Snacks and drinks
TXN-07663,2024-05-13,Monday,Evening,Guayaquil,Regular,Dairy products and eggs,Snacks and drinks
TXN-01357,2024-05-13,Monday,Evening,Quito,Regular,Home cleaning,Snacks and drinks
TXN-07710,2024-05-13,Monday,Evening,Guayaquil,Regular,Meats and sausages,Snacks and drinks
TXN-07156,2024-05-13,Monday,Evening,Quito,New,Home cleaning,Meats and sausages
TXN-07156,2024-05-13,Monday,Evening,Quito,New,Home cleaning,Personal care
TXN-07156,2024-05-13,Monday,Evening,Quito,New,Home cleaning,Snacks and drinks
TXN-07156,2024-05-13,Monday,Evening,Quito,New,Meats and sausages,Personal care
TXN-07156,2024-05-13,Monday,Evening,Quito,New,Meats and sausages,Snacks and drinks
TXN-07156,2024-05-13,Monday,Evening,Quito,New,Personal care,Snacks and drinks
TXN-03408,2024-05-13,Monday,Evening,Guayaquil,Regular,Meats and sausages,Personal care
TXN-01780,2024-05-13,Monday,Evening,Cuenca,Regular,Meats and sausages,Snacks and drinks
TXN-00091,2024-05-14,Tuesday,Morning,Guayaquil,New,Dairy products and eggs,Fruits and vegetables
TXN-00091,2024-05-14,Tuesday,Morning,Guayaquil,New,Dairy products and eggs,Meats and sausages
TXN-00091,2024-05-14,Tuesday,Morning,Guayaquil,New,Dairy products and eggs,Snacks and drinks
TXN-00091,2024-05-14,Tuesday,Morning,Guayaquil,New,Fruits and vegetables,Meats and sausages
TXN-00091,2024-05-14,Tuesday,Morning,Guayaquil,New,Fruits and vegetables,Snacks and drinks
TXN-00091,2024-05-14,Tuesday,Morning,Guayaquil,New,Meats and sausages,Snacks and drinks
TXN-04130,2024-05-14,Tuesday,Morning,Quito,Regular,Dairy products and eggs,Meats and sausages
TXN-03690,2024-05-14,Tuesday,Morning,Guayaquil,Regular,Dairy products and eggs,Fruits and vegetables
TXN-04389,2024-05-14,Tuesday,Morning,Guayaquil,Regular,Dairy products and eggs,Home cleaning
TXN-04389,2024-05-14,Tuesday,Morning,Guayaquil,Regular,Dairy products and eggs,Snacks and drinks
TXN-04389,2024-05-14,Tuesday,Morning,Guayaquil,Regular,Home cleaning,Snacks and drinks
TXN-05006,2024-05-14,Tuesday,Morning,Quito,Regular,Fruits and vegetables,Meats and sausages
TXN-05006,2024-05-14,Tuesday,Morning,Quito,Regular,Fruits and vegetables,Personal care
TXN-05006,2024-05-14,Tuesday,Morning,Quito,Regular,Fruits and vegetables,Snacks and drinks
TXN-05006,2024-05-14,Tuesday,Morning,Quito,Regular,Meats and sausages,Personal care
TXN-05006,2024-05-14,Tuesday,Morning,Quito,Regular,Meats and sausages,Snacks and drinks
TXN-05006,2024-05-14,Tuesday,Morning,Quito,Regular,Personal care,Snacks and drinks
TXN-06179,2024-05-14,Tuesday,Morning,Guayaquil,New,Dairy products and eggs,Fruits and vegetables
TXN-06179,2024-05-14,Tuesday,Morning,Guayaquil,New,Dairy products and eggs,Meats and sausages
TXN-06179,2024-05-14,Tuesday,Morning,Guayaquil,New,Dairy products and eggs,Snacks and drinks
TXN-06179,2024-05-14,Tuesday,Morning,Guayaquil,New,Fruits and vegetables,Meats and sausages
TXN-06179,2024-05-14,Tuesday,Morning,Guayaquil,New,Fruits and vegetables,Snacks and drinks
TXN-06179,2024-05-14,Tuesday,Morning,Guayaquil,New,Meats and sausages,Snacks and drinks
TXN-08211,2024-05-14,Tuesday,Morning,Quito,Regular,Dairy products and eggs,Fruits and vegetables
TXN-01904,2024-05-14,Tuesday,Morning,Quito,New,Fruits and vegetables,Home cleaning
TXN-01904,2024-05-14,Tuesday,Morning,Quito,New,Fruits and vegetables,Meats and sausages
TXN-01904,2024-05-14,Tuesday,Morning,Quito,New,Home cleaning,Meats and sausages
TXN-06442,2024-05-14,Tuesday,Morning,Quito,Regular,Dairy products and eggs,Fruits and vegetables
TXN-06442,2024-05-14,Tuesday,Morning,Quito,Regular,Dairy products and eggs,Meats and sausages
TXN-06442,2024-05-14,Tuesday,Morning,Quito,Regular,Fruits and vegetables,Meats and sausages
TXN-07996,2024-05-14,Tuesday,Morning,Cuenca,Regular,Fruits and vegetables,Meats and sausages
TXN-06473,2024-05-14,Tuesday,Afternoon,Guayaquil,New,Home cleaning,Meats and sausages
TXN-01076,2024-05-14,Tuesday,Afternoon,Cuenca,New,Home cleaning,Meats and sausages
TXN-00792,2024-05-14,Tuesday,Afternoon,Quito,Regular,Home cleaning,Snacks and drinks
TXN-04910,2024-05-14,Tuesday,Afternoon,Quito,Regular,Fruits and vegetables,Home cleaning
TXN-04910,2024-05-14,Tuesday,Afternoon,Quito,Regular,Fruits and vegetables,Meats and sausages
TXN-04910,2024-05-14,Tuesday,Afternoon,Quito,Regular,Fruits and vegetables,Snacks and drinks
TXN-04910,2024-05-14,Tuesday,Afternoon,Quito,Regular,Home cleaning,Meats and sausages
TXN-04910,2024-05-14,Tuesday,Afternoon,Quito,Regular,Home cleaning,Snacks and drinks
TXN-04910,2024-05-14,Tuesday,Afternoon,Quito,Regular,Meats and sausages,Snacks and drinks
TXN-09821,2024-05-14,Tuesday,Afternoon,Guayaquil,Regular,Dairy products and eggs,Home cleaning
TXN-09821,2024-05-14,Tuesday,Afternoon,Guayaquil,Regular,Dairy products and eggs,Snacks and drinks
TXN-09821,2024-05-14,Tuesday,Afternoon,Guayaquil,Regular,Home cleaning,Snacks and drinks
TXN-00287,2024-05-14,Tuesday,Afternoon,Guayaquil,Regular,Dairy products and eggs,Fruits and vegetables
TXN-00287,2024-05-14,Tuesday,Afternoon,Guayaquil,Regular,Dairy products and eggs,Personal care
TXN-00287,2024-05-14,Tuesday,Afternoon,Guayaquil,Regular,Dairy products and eggs,Snacks and drinks
TXN-00287,2024-05-14,Tuesday,Afternoon,Guayaquil,Regular,Fruits and vegetables,Personal care
TXN-00287,2024-05-14,Tuesday,Afternoon,Guayaquil,Regular,Fruits and vegetables,Snacks and drinks
TXN-00287,2024-05-14,Tuesday,Afternoon,Guayaquil,Regular,Personal care,Snacks and drinks
TXN-08498,2024-05-14,Tuesday,Afternoon,Guayaquil,New,Meats and sausages,Snacks and drinks
TXN-01680,2024-05-14,Tuesday,Afternoon,Guayaquil,New,Dairy products and eggs,Fruits and vegetables
TXN-01680,2024-05-14,Tuesday,Afternoon,Guayaquil,New,Dairy products and eggs,Snacks and drinks
TXN-01680,2024-05-14,Tuesday,Afternoon,Guayaquil,New,Fruits and vegetables,Snacks and drinks
TXN-07749,2024-05-14,Tuesday,Afternoon,Quito,New,Dairy products and eggs,Snacks and drinks
TXN-08019,2024-05-14,Tuesday,Afternoon,Guayaquil,Regular,Dairy products and eggs,Fruits and vegetables
TXN-08019,2024-05-14,Tuesday,Afternoon,Guayaquil,Regular,Dairy products and eggs,Home cleaning
TXN-08019,2024-05-14,Tuesday,Afternoon,Guayaquil,Regular,Fruits and vegetables,Home cleaning
TXN-07379,2024-05-14,Tuesday,Afternoon,Guayaquil,New,Fruits and vegetables,Meats and sausages
TXN-07379,2024-05-14,Tuesday,Afternoon,Guayaquil,New,Fruits and vegetables,Personal care
TXN-07379,2024-05-14,Tuesday,Afternoon,Guayaquil,New,Meats and sausages,Personal care
TXN-00366,2024-05-14,Tuesday,Afternoon,Quito,Regular,Dairy products and eggs,Fruits and vegetables
TXN-00794,2024-05-14,Tuesday,Afternoon,Quito,Regular,Fruits and vegetables,Meats and sausages
TXN-00794,2024-05-14,Tuesday,Afternoon,Quito,Regular,Fruits and vegetables,Snacks and drinks
TXN-00794,2024-05-14,Tuesday,Afternoon,Quito,Regular,Meats and sausages,Snacks and drinks
TXN-02580,2024-05-14,Tuesday,Afternoon,Quito,New,Fruits and vegetables,Personal care
TXN-08978,2024-05-14,Tuesday,Afternoon,Quito,Regular,Dairy products and eggs,Fruits and vegetables
TXN-08978,2024-05-14,Tuesday,Afternoon,Quito,Regular,Dairy products and eggs,Home cleaning
TXN-08978,2024-05-14,Tuesday,Afternoon,Quito,Regular,Dairy products and eggs,Meats and sausages
TXN-08978,2024-05-14,Tuesday,Afternoon,Quito,Regular,Fruits and vegetables,Home cleaning
TXN-08978,2024-05-14,Tuesday,Afternoon,Quito,Regular,Fruits and vegetables,Meats and sausages
TXN-08978,2024-05-14,Tuesday,Afternoon,Quito,Regular,Home cleaning,Meats and sausages
TXN-03104,2024-05-14,Tuesday,Afternoon,Guayaquil,New,Fruits and vegetables,Meats and sausages
TXN-09123,2024-05-14,Tuesday,Afternoon,Guayaquil,Regular,Dairy products and eggs,Meats and sausages
TXN-08735,2024-05-14,Tuesday,Afternoon,Guayaquil,Regular,Meats and sausages,Personal care
TXN-08735,2024-05-14,Tuesday,Afternoon,Guayaquil,Regular,Meats and sausages,Snacks and drinks
TXN-08735,2024-05-14,Tuesday,Afternoon,Guayaquil,Regular,Personal care,Snacks and drinks
TXN-00212,2024-05-14,Tuesday,Afternoon,Guayaquil,Regular,Fruits and vegetables,Snacks and drinks
TXN-07388,2024-05-14,Tuesday,Evening,Quito,Regular,Fruits and vegetables,Snacks and drinks
TXN-04109,2024-05-14,Tuesday,Evening,Quito,Regular,Fruits and vegetables,Personal care
TXN-04109,2024-05-14,Tuesday,Evening,Quito,Regular,Fruits and vegetables,Snacks and drinks
TXN-04109,2024-05-14,Tuesday,Evening,Quito,Regular,Personal care,Snacks and drinks
TXN-07701,2024-05-14,Tuesday,Evening,Quito,Regular,Dairy products and eggs,Meats and sausages
TXN-07701,2024-05-14,Tuesday,Evening,Quito,Regular,Dairy products and eggs,Personal care
TXN-07701,2024-05-14,Tuesday,Evening,Quito,Regular,Dairy products and eggs,Snacks and drinks
TXN-07701,2024-05-14,Tuesday,Evening,Quito,Regular,Meats and sausages,Personal care
TXN-07701,2024-05-14,Tuesday,Evening,Quito,Regular,Meats and sausages,Snacks and drinks
TXN-07701,2024-05-14,Tuesday,Evening,Quito,Regular,Personal care,Snacks and drinks
TXN-03020,2024-05-14,Tuesday,Evening,Guayaquil,Regular,Fruits and vegetables,Meats and sausages
TXN-03020,2024-05-14,Tuesday,Evening,Guayaquil,Regular,Fruits and vegetables,Personal care
TXN-03020,2024-05-14,Tuesday,Evening,Guayaquil,Regular,Meats and sausages,Personal care
TXN-07414,2024-05-14,Tuesday,Evening,Cuenca,New,Fruits and vegetables,Home cleaning
TXN-07414,2024-05-14,Tuesday,Evening,Cuenca,New,Fruits and vegetables,Personal care
TXN-07414,2024-05-14,Tuesday,Evening,Cuenca,New,Home cleaning,Personal care
TXN-09195,2024-05-14,Tuesday,Evening,Quito,Regular,Meats and sausages,Snacks and drinks
TXN-02914,2024-05-14,Tuesday,Evening,Guayaquil,Regular,Dairy products and eggs,Fruits and vegetables
TXN-02914,2024-05-14,Tuesday,Evening,Guayaquil,Regular,Dairy products and eggs,Personal care
TXN-02914,2024-05-14,Tuesday,Evening,Guayaquil,Regular,Dairy products and eggs,Snacks and drinks
TXN-02914,2024-05-14,Tuesday,Evening,Guayaquil,Regular,Fruits and vegetables,Personal care
TXN-02914,2024-05-14,Tuesday,Evening,Guayaquil,Regular,Fruits and vegetables,Snacks and drinks
TXN-02914,2024-05-14,Tuesday,Evening,Guayaquil,Regular,Personal care,Snacks and drinks
TXN-06400,2024-05-14,Tuesday,Evening,Cuenca,Regular,Dairy products and eggs,Home cleaning
TXN-06400,2024-05-14,Tuesday,Evening,Cuenca,Regular,Dairy products and eggs,Snacks and drinks
TXN-06400,2024-05-14,Tuesday,Evening,Cuenca,Regular,Home cleaning,Snacks and drinks
TXN-04117,2024-05-14,Tuesday,Evening,Quito,Regular,Fruits and vegetables,Home cleaning
TXN-04117,2024-05-14,Tuesday,Evening,Quito,Regular,Fruits and vegetables,Snacks and drinks
TXN-04117,2024-05-14,Tuesday,Evening,Quito,Regular,Home cleaning,Snacks and drinks
TXN-04498,2024-05-15,Wednesday,Morning,Guayaquil,Regular,Fruits and vegetables,Home cleaning
TXN-09860,2024-05-15,Wednesday,Morning,Cuenca,Regular,Dairy products and eggs,Fruits and vegetables
TXN-09860,2024-05-15,Wednesday,Morning,Cuenca,Regular,Dairy products and eggs,Snacks and drinks
TXN-09860,2024-05-15,Wednesday,Morning,Cuenca,Regular,Fruits and vegetables,Snacks and drinks
TXN-08793,2024-05-15,Wednesday,Morning,Quito,New,Dairy products and eggs,Fruits and vegetables
TXN-03604,2024-05-15,Wednesday,Morning,Quito,Regular,Fruits and vegetables,Meats and sausages
TXN-07802,2024-05-15,Wednesday,Morning,Cuenca,Regular,Home cleaning,Personal care
TXN-03639,2024-05-15,Wednesday,Morning,Quito,New,Dairy products and eggs,Fruits and vegetables
TXN-03639,2024-05-15,Wednesday,Morning,Quito,New,Dairy products and eggs,Personal care
TXN-03639,2024-05-15,Wednesday,Morning,Quito,New,Dairy products and eggs,Snacks and drinks
TXN-03639,2024-05-15,Wednesday,Morning,Quito,New,Fruits and vegetables,Personal care
TXN-03639,2024-05-15,Wednesday,Morning,Quito,New,Fruits and vegetables,Snacks and drinks
TXN-03639,2024-05-15,Wednesday,Morning,Quito,New,Personal care,Snacks and drinks
TXN-05054,2024-05-15,Wednesday,Morning,Quito,Regular,Dairy products and eggs,Fruits and vegetables
TXN-05054,2024-05-15,Wednesday,Morning,Quito,Regular,Dairy products and eggs,Snacks and drinks
TXN-05054,2024-05-15,Wednesday,Morning,Quito,Regular,Fruits and vegetables,Snacks and drinks
TXN-08677,2024-05-15,Wednesday,Morning,Quito,Regular,Dairy products and eggs,Snacks and drinks
TXN-01276,2024-05-15,Wednesday,Morning,Quito,New,Dairy products and eggs,Fruits and vegetables
TXN-07938,2024-05-15,Wednesday,Afternoon,Guayaquil,Regular,Dairy products and eggs,Meats and sausages
TXN-08309,2024-05-15,Wednesday,Afternoon,Quito,Regular,Dairy products and eggs,Meats and sausages
TXN-02387,2024-05-15,Wednesday,Afternoon,Cuenca,Regular,Dairy products and eggs,Fruits and vegetables
TXN-02387,2024-05-15,Wednesday,Afternoon,Cuenca,Regular,Dairy products and eggs,Meats and sausages
TXN-02387,2024-05-15,Wednesday,Afternoon,Cuenca,Regular,Dairy products and eggs,Snacks and drinks
TXN-02387,2024-05-15,Wednesday,Afternoon,Cuenca,Regular,Fruits and vegetables,Meats and sausages
TXN-02387,2024-05-15,Wednesday,Afternoon,Cuenca,Regular,Fruits and vegetables,Snacks and drinks
TXN-02387,2024-05-15,Wednesday,Afternoon,Cuenca,Regular,Meats and sausages,Snacks and drinks
TXN-08236,2024-05-15,Wednesday,Afternoon,Cuenca,New,Home cleaning,Snacks and drinks
TXN-09390,2024-05-15,Wednesday,Afternoon,Guayaquil,Regular,Home cleaning,Personal care
TXN-09831,2024-05-15,Wednesday,Afternoon,Guayaquil,Regular,Home cleaning,Personal care
TXN-09831,2024-05-15,Wednesday,Afternoon,Guayaquil,Regular,Home cleaning,Snacks and drinks
TXN-09831,2024-05-15,Wednesday,Afternoon,Guayaquil,Regular,Personal care,Snacks and drinks
TXN-07335,2024-05-15,Wednesday,Afternoon,Quito,Regular,Fruits and vegetables,Home cleaning
TXN-07335,2024-05-15,Wednesday,Afternoon,Quito,Regular,Fruits and vegetables,Snacks and drinks
TXN-07335,2024-05-15,Wednesday,Afternoon,Quito,Regular,Home cleaning,Snacks and drinks
TXN-04410,2024-05-15,Wednesday,Afternoon,Guayaquil,Regular,Home cleaning,Meats and sausages
TXN-04410,2024-05-15,Wednesday,Afternoon,Guayaquil,Regular,Home cleaning,Personal care
TXN-04410,2024-05-15,Wednesday,Afternoon,Guayaquil,Regular,Home cleaning,Snacks and drinks
TXN-04410,2024-05-15,Wednesday,Afternoon,Guayaquil,Regular,Meats and sausages,Personal care
TXN-04410,2024-05-15,Wednesday,Afternoon,Guayaquil,Regular,Meats and sausages,Snacks and drinks
TXN-04410,2024-05-15,Wednesday,Afternoon,Guayaquil,Regular,Personal care,Snacks and drinks
TXN-08852,2024-05-15,Wednesday,Afternoon,Guayaquil,Regular,Dairy products and eggs,Fruits and vegetables
TXN-08852,2024-05-15,Wednesday,Afternoon,Guayaquil,Regular,Dairy products and eggs,Meats and sausages
TXN-08852,2024-05-15,Wednesday,Afternoon,Guayaquil,Regular,Dairy products and eggs,Snacks and drinks
TXN-08852,2024-05-15,Wednesday,Afternoon,Guayaquil,Regular,Fruits and vegetables,Meats and sausages
TXN-08852,2024-05-15,Wednesday,Afternoon,Guayaquil,Regular,Fruits and vegetables,Snacks and drinks
TXN-08852,2024-05-15,Wednesday,Afternoon,Guayaquil,Regular,Meats and sausages,Snacks and drinks
TXN-04865,2024-05-15,Wednesday,Afternoon,Guayaquil,New,Fruits and vegetables,Snacks and drinks
TXN-02738,2024-05-15,Wednesday,Afternoon,Guayaquil,Regular,Dairy products and eggs,Fruits and vegetables
TXN-02738,2024-05-15,Wednesday,Afternoon,Guayaquil,Regular,Dairy products and eggs,Home cleaning
TXN-02738,2024-05-15,Wednesday,Afternoon,Guayaquil,Regular,Dairy products and eggs,Personal care
TXN-02738,2024-05-15,Wednesday,Afternoon,Guayaquil,Regular,Fruits and vegetables,Home cleaning
TXN-02738,2024-05-15,Wednesday,Afternoon,Guayaquil,Regular,Fruits and vegetables,Personal care
TXN-02738,2024-05-15,Wednesday,Afternoon,Guayaquil,Regular,Home cleaning,Personal care
TXN-07937,2024-05-15,Wednesday,Afternoon,Guayaquil,New,Dairy products and eggs,Fruits and vegetables
TXN-07937,2024-05-15,Wednesday,Afternoon,Guayaquil,New,Dairy products and eggs,Meats and sausages
TXN-07937,2024-05-15,Wednesday,Afternoon,Guayaquil,New,Dairy products and eggs,Personal care
TXN-07937,2024-05-15,Wednesday,Afternoon,Guayaquil,New,Fruits and vegetables,Meats and sausages
TXN-07937,2024-05-15,Wednesday,Afternoon,Guayaquil,New,Fruits and vegetables,Personal care
TXN-07937,2024-05-15,Wednesday,Afternoon,Guayaquil,New,Meats and sausages,Personal care
TXN-05440,2024-05-15,Wednesday,Evening,Guayaquil,Regular,Home cleaning,Personal care
TXN-05440,2024-05-15,Wednesday,Evening,Guayaquil,Regular,Home cleaning,Snacks and drinks
TXN-05440,2024-05-15,Wednesday,Evening,Guayaquil,Regular,Personal care,Snacks and drinks
TXN-08813,2024-05-15,Wednesday,Evening,Quito,Regular,Home cleaning,Personal care
TXN-08813,2024-05-15,Wednesday,Evening,Quito,Regular,Home cleaning,Snacks and drinks
TXN-08813,2024-05-15,Wednesday,Evening,Quito,Regular,Personal care,Snacks and drinks
TXN-03607,2024-05-15,Wednesday,Evening,Quito,Regular,Home cleaning,Personal care
TXN-08842,2024-05-15,Wednesday,Evening,Quito,Regular,Home cleaning,Meats and sausages
TXN-08842,2024-05-15,Wednesday,Evening,Quito,Regular,Home cleaning,Personal care
TXN-08842,2024-05-15,Wednesday,Evening,Quito,Regular,Home cleaning,Snacks and drinks
TXN-08842,2024-05-15,Wednesday,Evening,Quito,Regular,Meats and sausages,Personal care
TXN-08842,2024-05-15,Wednesday,Evening,Quito,Regular,Meats and sausages,Snacks and drinks
TXN-08842,2024-05-15,Wednesday,Evening,Quito,Regular,Personal care,Snacks and drinks
TXN-01224,2024-05-15,Wednesday,Evening,Quito,Regular,Fruits and vegetables,Home cleaning
TXN-01224,2024-05-15,Wednesday,Evening,Quito,Regular,Fruits and vegetables,Personal care
TXN-01224,2024-05-15,Wednesday,Evening,Quito,Regular,Home cleaning,Personal care
TXN-06893,2024-05-15,Wednesday,Evening,Guayaquil,New,Dairy products and eggs,Home cleaning
TXN-06893,2024-05-15,Wednesday,Evening,Guayaquil,New,Dairy products and eggs,Personal care
TXN-06893,2024-05-15,Wednesday,Evening,Guayaquil,New,Dairy products and eggs,Snacks and drinks
TXN-06893,2024-05-15,Wednesday,Evening,Guayaquil,New,Home cleaning,Personal care
TXN-06893,2024-05-15,Wednesday,Evening,Guayaquil,New,Home cleaning,Snacks and drinks
TXN-06893,2024-05-15,Wednesday,Evening,Guayaquil,New,Personal care,Snacks and drinks
TXN-07219,2024-05-15,Wednesday,Evening,Guayaquil,Regular,Dairy products and eggs,Home cleaning
TXN-07219,2024-05-15,Wednesday,Evening,Guayaquil,Regular,Dairy products and eggs,Personal care
TXN-07219,2024-05-15,Wednesday,Evening,Guayaquil,Regular,Dairy products and eggs,Snacks and drinks
TXN-07219,2024-05-15,Wednesday,Evening,Guayaquil,Regular,Home cleaning,Personal care
TXN-07219,2024-05-15,Wednesday,Evening,Guayaquil,Regular,Home cleaning,Snacks and drinks
TXN-07219,2024-05-15,Wednesday,Evening,Guayaquil,Regular,Personal care,Snacks and drinks
TXN-05412,2024-05-16,Thursday,Morning,Cuenca,New,Dairy products and eggs,Fruits and vegetables
TXN-05412,2024-05-16,Thursday,Morning,Cuenca,New,Dairy products and eggs,Home cleaning
TXN-05412,2024-05-16,Thursday,Morning,Cuenca,New,Dairy products and eggs,Personal care
TXN-05412,2024-05-16,Thursday,Morning,Cuenca,New,Fruits and vegetables,Home cleaning
TXN-05412,2024-05-16,Thursday,Morning,Cuenca,New,Fruits and vegetables,Personal care
TXN-05412,2024-05-16,Thursday,Morning,Cuenca,New,Home cleaning,Personal care
TXN-01145,2024-05-16,Thursday,Morning,Quito,Regular,Meats and sausages,Snacks and drinks
